item1,item2,sim
i448,i64,0.009523809523809523
i193,i172,0.009523809523809523
i55,i23,0.009523809523809523
i43,i49,0.009523809523809523
i461,i257,0.009523809523809523
i78,i207,0.009523809523809523
i448,i92,0.009523809523809523
i325,i400,0.009523809523809523
i55,i423,0.009523809523809523
i111,i364,0.009523809523809523
i540,i78,0.009523809523809523
i139,i315,0.009523809523809523
i344,i542,0.009523809523809523
i453,i139,0.009523809523809523
i493,i411,0.009523809523809523
i111,i426,0.009523809523809523
i383,i523,0.009523809523809523
i224,i172,0.009523809523809523
i193,i538,0.009523809523809523
i458,i521,0.009523809523809523
i149,i51,0.009523809523809523
i344,i78,0.009523809523809523
i265,i493,0.009523809523809523
i43,i434,0.009523809523809523
i541,i97,0.009523809523809523
i139,i521,0.009523809523809523
i345,i536,0.009523809523809523
i354,i487,0.009523809523809523
i297,i315,0.009523809523809523
i550,i82,0.009523809523809523
i345,i458,0.009523809523809523
i193,i337,0.009523809523809523
i173,i547,0.009523809523809523
i258,i18,0.009523809523809523
i562,i173,0.009523809523809523
i111,i18,0.009523809523809523
i286,i101,0.009523809523809523
i66,i180,0.009523809523809523
i55,i172,0.009523809523809523
i493,i23,0.009523809523809523
i521,i470,0.009523809523809523
i55,i101,0.009523809523809523
i202,i342,0.009523809523809523
i44,i180,0.009523809523809523
i173,i328,0.009523809523809523
i490,i180,0.009523809523809523
i212,i448,0.009523809523809523
i173,i354,0.009523809523809523
i43,i124,0.009523809523809523
i350,i434,0.009523809523809523
i154,i173,0.009523809523809523
i433,i297,0.009523809523809523
i18,i34,0.009523809523809523
i66,i49,0.009523809523809523
i345,i470,0.009523809523809523
i458,i34,0.009523809523809523
i521,i239,0.009523809523809523
i493,i274,0.009523809523809523
i429,i193,0.009523809523809523
i514,i342,0.009523809523809523
i193,i139,0.009523809523809523
i426,i206,0.009523809523809523
i2,i538,0.009523809523809523
i325,i308,0.009523809523809523
i345,i545,0.009523809523809523
i5,i172,0.009523809523809523
i383,i220,0.009523809523809523
i292,i180,0.009523809523809523
i180,i492,0.009523809523809523
i66,i34,0.009523809523809523
i350,i433,0.009523809523809523
i44,i34,0.009523809523809523
i30,i331,0.009523809523809523
i212,i492,0.009523809523809523
i180,i341,0.009523809523809523
i173,i436,0.009523809523809523
i548,i550,0.009523809523809523
i325,i241,0.009523809523809523
i174,i448,0.009523809523809523
i433,i173,0.009523809523809523
i193,i550,0.009523809523809523
i193,i470,0.009523809523809523
i292,i193,0.009523809523809523
i407,i423,0.009523809523809523
i297,i413,0.009523809523809523
i458,i180,0.009523809523809523
i226,i331,0.009523809523809523
i258,i492,0.009523809523809523
i337,i81,0.009523809523809523
i297,i329,0.009523809523809523
i325,i70,0.009523809523809523
i66,i542,0.009523809523809523
i409,i364,0.009523809523809523
i139,i413,0.009523809523809523
i219,i258,0.009523809523809523
i448,i397,0.009523809523809523
i297,i206,0.009523809523809523
i111,i292,0.009523809523809523
i427,i217,0.009523809523809523
i532,i492,0.009523809523809523
i329,i487,0.009523809523809523
i149,i117,0.009523809523809523
i219,i34,0.009523809523809523
i211,i541,0.009523809523809523
i350,i317,0.009523809523809523
i66,i81,0.009523809523809523
i337,i163,0.009523809523809523
i495,i427,0.009523809523809523
i429,i434,0.009523809523809523
i5,i487,0.009523809523809523
i448,i35,0.009523809523809523
i43,i81,0.009523809523809523
i458,i124,0.009523809523809523
i448,i301,0.009523809523809523
i149,i367,0.009523809523809523
i448,i224,0.009523809523809523
i111,i219,0.009523809523809523
i495,i9,0.009523809523809523
i532,i487,0.009523809523809523
i60,i9,0.009523809523809523
i458,i49,0.009523809523809523
i66,i206,0.009523809523809523
i448,i138,0.009523809523809523
i550,i286,0.009523809523809523
i448,i328,0.009523809523809523
i448,i1,0.009523809523809523
i479,i34,0.009523809523809523
i448,i547,0.009523809523809523
i448,i127,0.009523809523809523
i427,i276,0.009523809523809523
i448,i315,0.009523809523809523
i448,i480,0.009523809523809523
i448,i436,0.009523809523809523
i154,i149,0.009523809523809523
i219,i317,0.009523809523809523
i493,i378,0.009523809523809523
i448,i532,0.009523809523809523
i193,i445,0.009523809523809523
i202,i448,0.009523809523809523
i180,i364,0.009523809523809523
i448,i554,0.009523809523809523
i219,i521,0.009523809523809523
i111,i350,0.009523809523809523
i219,i206,0.009523809523809523
i66,i521,0.009523809523809523
i219,i542,0.009523809523809523
i219,i124,0.009523809523809523
i38,i364,0.009523809523809523
i143,i345,0.009523809523809523
i149,i484,0.009523809523809523
i149,i195,0.009523809523809523
i458,i78,0.009523809523809523
i541,i344,0.009523809523809523
i427,i29,0.009523809523809523
i448,i77,0.009523809523809523
i345,i97,0.009523809523809523
i297,i323,0.009523809523809523
i339,i9,0.009523809523809523
i252,i371,0.009523809523809523
i325,i276,0.009523809523809523
i427,i542,0.009523809523809523
i541,i451,0.009523809523809523
i337,i532,0.009523809523809523
i173,i243,0.009523809523809523
i541,i458,0.009523809523809523
i44,i542,0.009523809523809523
i448,i240,0.009523809523809523
i149,i430,0.009523809523809523
i541,i66,0.009523809523809523
i344,i317,0.009523809523809523
i458,i193,0.009523809523809523
i345,i371,0.009523809523809523
i173,i64,0.009523809523809523
i448,i354,0.009523809523809523
i448,i170,0.009523809523809523
i180,i172,0.009523809523809523
i173,i258,0.009523809523809523
i219,i180,0.009523809523809523
i448,i234,0.009523809523809523
i383,i288,0.009523809523809523
i149,i212,0.009523809523809523
i252,i239,0.009523809523809523
i44,i206,0.009523809523809523
i448,i88,0.009523809523809523
i429,i2,0.009523809523809523
i265,i434,0.009523809523809523
i139,i532,0.009523809523809523
i212,i337,0.009523809523809523
i143,i180,0.009523809523809523
i252,i341,0.009523809523809523
i337,i480,0.009523809523809523
i60,i364,0.009523809523809523
i5,i492,0.009523809523809523
i458,i81,0.009523809523809523
i541,i43,0.009523809523809523
i240,i172,0.009523809523809523
i383,i361,0.009523809523809523
i2,i492,0.009523809523809523
i337,i178,0.009523809523809523
i348,i427,0.009523809523809523
i448,i73,0.009523809523809523
i219,i78,0.009523809523809523
i218,i185,0.009523809523809523
i350,i541,0.009523809523809523
i143,i493,0.009523809523809523
i286,i492,0.009523809523809523
i383,i469,0.009523809523809523
i423,i521,0.009523809523809523
i378,i34,0.009523809523809523
i34,i470,0.009523809523809523
i292,i434,0.009523809523809523
i383,i465,0.009523809523809523
i536,i206,0.009523809523809523
i312,i550,0.009523809523809523
i174,i342,0.009523809523809523
i325,i546,0.009523809523809523
i51,i23,0.009523809523809523
i337,i542,0.009523809523809523
i325,i306,0.009523809523809523
i433,i292,0.009523809523809523
i411,i434,0.009523809523809523
i536,i258,0.009523809523809523
i548,i139,0.009523809523809523
i337,i323,0.009523809523809523
i383,i59,0.009523809523809523
i423,i480,0.009523809523809523
i173,i224,0.009523809523809523
i554,i172,0.009523809523809523
i379,i448,0.009523809523809523
i325,i449,0.009523809523809523
i411,i81,0.009523809523809523
i541,i278,0.009523809523809523
i367,i342,0.009523809523809523
i44,i493,0.009523809523809523
i540,i354,0.009523809523809523
i367,i448,0.009523809523809523
i409,i427,0.009523809523809523
i258,i337,0.009523809523809523
i367,i172,0.009523809523809523
i540,i55,0.009523809523809523
i541,i538,0.009523809523809523
i180,i23,0.009523809523809523
i111,i11,0.009523809523809523
i383,i180,0.009523809523809523
i149,i435,0.009523809523809523
i540,i121,0.009523809523809523
i325,i288,0.009523809523809523
i173,i14,0.009523809523809523
i337,i35,0.009523809523809523
i407,i487,0.009523809523809523
i51,i423,0.009523809523809523
i149,i354,0.009523809523809523
i173,i259,0.009523809523809523
i514,i448,0.009523809523809523
i180,i479,0.009523809523809523
i337,i286,0.009523809523809523
i350,i252,0.009523809523809523
i407,i492,0.009523809523809523
i354,i423,0.009523809523809523
i143,i46,0.009523809523809523
i43,i542,0.009523809523809523
i212,i203,0.009523809523809523
i34,i239,0.009523809523809523
i173,i261,0.009523809523809523
i427,i546,0.009523809523809523
i337,i390,0.009523809523809523
i315,i487,0.009523809523809523
i288,i364,0.009523809523809523
i149,i553,0.009523809523809523
i536,i193,0.009523809523809523
i195,i173,0.009523809523809523
i433,i378,0.009523809523809523
i111,i424,0.009523809523809523
i345,i411,0.009523809523809523
i433,i44,0.009523809523809523
i342,i127,0.009523809523809523
i315,i492,0.009523809523809523
i423,i532,0.009523809523809523
i180,i378,0.009523809523809523
i258,i538,0.009523809523809523
i520,i331,0.009523809523809523
i427,i102,0.009523809523809523
i78,i9,0.009523809523809523
i451,i78,0.009523809523809523
i149,i234,0.009523809523809523
i383,i199,0.009523809523809523
i536,i192,0.009523809523809523
i411,i49,0.009523809523809523
i66,i124,0.009523809523809523
i180,i215,0.009523809523809523
i173,i1,0.009523809523809523
i350,i542,0.009523809523809523
i378,i124,0.009523809523809523
i173,i323,0.009523809523809523
i81,i470,0.009523809523809523
i383,i283,0.009523809523809523
i149,i224,0.009523809523809523
i44,i258,0.009523809523809523
i149,i88,0.009523809523809523
i292,i542,0.009523809523809523
i493,i101,0.009523809523809523
i423,i163,0.009523809523809523
i544,i470,0.009523809523809523
i149,i312,0.009523809523809523
i111,i44,0.009523809523809523
i433,i215,0.009523809523809523
i51,i448,0.009523809523809523
i209,i427,0.009523809523809523
i541,i185,0.009523809523809523
i536,i434,0.009523809523809523
i383,i193,0.009523809523809523
i149,i453,0.009523809523809523
i107,i364,0.009523809523809523
i111,i58,0.009523809523809523
i297,i5,0.009523809523809523
i108,i9,0.009523809523809523
i540,i312,0.009523809523809523
i540,i77,0.009523809523809523
i426,i493,0.009523809523809523
i293,i364,0.009523809523809523
i423,i178,0.009523809523809523
i433,i203,0.009523809523809523
i427,i19,0.009523809523809523
i293,i9,0.009523809523809523
i81,i207,0.009523809523809523
i504,i427,0.009523809523809523
i265,i81,0.009523809523809523
i433,i219,0.009523809523809523
i549,i172,0.009523809523809523
i209,i383,0.009523809523809523
i411,i206,0.009523809523809523
i143,i34,0.009523809523809523
i220,i9,0.009523809523809523
i143,i521,0.009523809523809523
i325,i124,0.009523809523809523
i407,i101,0.009523809523809523
i292,i124,0.009523809523809523
i43,i521,0.009523809523809523
i193,i378,0.009523809523809523
i540,i453,0.009523809523809523
i149,i261,0.009523809523809523
i149,i433,0.009523809523809523
i378,i542,0.009523809523809523
i541,i479,0.009523809523809523
i149,i259,0.009523809523809523
i426,i34,0.009523809523809523
i383,i339,0.009523809523809523
i66,i193,0.009523809523809523
i423,i413,0.009523809523809523
i490,i192,0.009523809523809523
i479,i124,0.009523809523809523
i342,i14,0.009523809523809523
i490,i81,0.009523809523809523
i337,i34,0.009523809523809523
i342,i68,0.009523809523809523
i193,i215,0.009523809523809523
i490,i317,0.009523809523809523
i193,i341,0.009523809523809523
i407,i172,0.009523809523809523
i180,i550,0.009523809523809523
i43,i206,0.009523809523809523
i540,i34,0.009523809523809523
i139,i35,0.009523809523809523
i280,i34,0.009523809523809523
i337,i315,0.009523809523809523
i423,i315,0.009523809523809523
i479,i49,0.009523809523809523
i325,i561,0.009523809523809523
i379,i203,0.009523809523809523
i286,i139,0.009523809523809523
i490,i49,0.009523809523809523
i540,i315,0.009523809523809523
i288,i427,0.009523809523809523
i173,i329,0.009523809523809523
i43,i78,0.009523809523809523
i337,i521,0.009523809523809523
i541,i215,0.009523809523809523
i325,i200,0.009523809523809523
i44,i193,0.009523809523809523
i244,i383,0.009523809523809523
i540,i521,0.009523809523809523
i540,i7,0.009523809523809523
i143,i2,0.009523809523809523
i540,i258,0.009523809523809523
i429,i180,0.009523809523809523
i350,i34,0.009523809523809523
i331,i473,0.009523809523809523
i176,i172,0.009523809523809523
i426,i258,0.009523809523809523
i354,i337,0.009523809523809523
i18,i206,0.009523809523809523
i536,i34,0.009523809523809523
i490,i34,0.009523809523809523
i280,i434,0.009523809523809523
i541,i470,0.009523809523809523
i183,i448,0.009523809523809523
i383,i70,0.009523809523809523
i258,i487,0.009523809523809523
i46,i550,0.009523809523809523
i149,i549,0.009523809523809523
i191,i423,0.009523809523809523
i411,i542,0.009523809523809523
i149,i461,0.009523809523809523
i173,i67,0.009523809523809523
i280,i317,0.009523809523809523
i212,i173,0.009523809523809523
i544,i341,0.009523809523809523
i46,i274,0.009523809523809523
i540,i329,0.009523809523809523
i108,i364,0.009523809523809523
i427,i168,0.009523809523809523
i78,i145,0.009523809523809523
i421,i9,0.009523809523809523
i433,i424,0.009523809523809523
i173,i68,0.009523809523809523
i66,i78,0.009523809523809523
i149,i165,0.009523809523809523
i541,i274,0.009523809523809523
i495,i364,0.009523809523809523
i258,i470,0.009523809523809523
i350,i2,0.009523809523809523
i354,i342,0.009523809523809523
i325,i198,0.009523809523809523
i345,i429,0.009523809523809523
i325,i384,0.009523809523809523
i18,i521,0.009523809523809523
i180,i274,0.009523809523809523
i490,i542,0.009523809523809523
i173,i234,0.009523809523809523
i288,i9,0.009523809523809523
i521,i207,0.009523809523809523
i51,i172,0.009523809523809523
i541,i207,0.009523809523809523
i337,i77,0.009523809523809523
i280,i2,0.009523809523809523
i122,i162,0.00948616600790514
i105,i560,0.00948616600790514
i184,i105,0.00948616600790514
i105,i489,0.00948616600790514
i295,i90,0.009467455621301777
i194,i260,0.009467455621301777
i90,i528,0.009467455621301777
i28,i343,0.009467455621301777
i376,i90,0.009467455621301777
i343,i260,0.009467455621301777
i230,i194,0.009467455621301777
i295,i194,0.009467455621301777
i28,i90,0.009467455621301777
i31,i496,0.009467455621301777
i31,i260,0.009467455621301777
i295,i376,0.009467455621301777
i28,i528,0.009467455621301777
i230,i376,0.009467455621301777
i496,i528,0.009467455621301777
i31,i159,0.009467455621301777
i496,i159,0.009467455621301777
i194,i381,0.009467455621301777
i295,i528,0.009467455621301777
i343,i90,0.009467455621301777
i31,i381,0.009467455621301777
i295,i230,0.009467455621301777
i31,i28,0.009467455621301777
i376,i528,0.009467455621301777
i53,i241,0.009433962264150943
i559,i53,0.009433962264150943
i53,i38,0.009433962264150943
i304,i556,0.009411764705882354
i169,i182,0.009411764705882354
i169,i39,0.009411764705882354
i358,i142,0.009411764705882354
i322,i304,0.009411764705882354
i440,i135,0.009411764705882354
i247,i135,0.009411764705882354
i45,i320,0.009411764705882354
i304,i151,0.009411764705882354
i169,i556,0.009411764705882354
i89,i291,0.009411764705882354
i304,i320,0.009411764705882354
i182,i507,0.009411764705882354
i142,i556,0.009411764705882354
i210,i556,0.009411764705882354
i91,i304,0.009411764705882354
i210,i262,0.009411764705882354
i507,i196,0.009411764705882354
i169,i299,0.009411764705882354
i247,i507,0.009411764705882354
i290,i142,0.009411764705882354
i137,i507,0.009411764705882354
i201,i45,0.009411764705882354
i135,i320,0.009411764705882354
i210,i179,0.009411764705882354
i169,i151,0.009411764705882354
i142,i287,0.009411764705882354
i91,i210,0.009411764705882354
i556,i507,0.009411764705882354
i531,i507,0.009411764705882354
i284,i507,0.009411764705882354
i45,i287,0.009411764705882354
i210,i284,0.009411764705882354
i144,i507,0.009411764705882354
i300,i135,0.009411764705882354
i304,i300,0.009411764705882354
i142,i442,0.009411764705882354
i210,i26,0.009411764705882354
i142,i474,0.009411764705882354
i210,i228,0.009411764705882354
i556,i135,0.009411764705882354
i169,i287,0.009411764705882354
i210,i87,0.009411764705882354
i45,i236,0.009411764705882354
i481,i304,0.009411764705882354
i169,i190,0.009411764705882354
i304,i355,0.009411764705882354
i169,i290,0.009411764705882354
i396,i45,0.009411764705882354
i169,i152,0.009411764705882354
i182,i210,0.009411764705882354
i142,i52,0.009411764705882354
i358,i304,0.009411764705882354
i304,i6,0.009411764705882354
i210,i474,0.009411764705882354
i287,i135,0.009411764705882354
i304,i534,0.009411764705882354
i75,i507,0.009411764705882354
i142,i440,0.009411764705882354
i529,i45,0.009411764705882354
i284,i45,0.009411764705882354
i291,i142,0.009411764705882354
i75,i142,0.009411764705882354
i355,i142,0.009411764705882354
i290,i135,0.009411764705882354
i485,i45,0.009411764705882354
i169,i137,0.009411764705882354
i45,i399,0.009411764705882354
i210,i355,0.009411764705882354
i20,i135,0.009411764705882354
i8,i304,0.009411764705882354
i60,i304,0.009411764705882354
i507,i440,0.009411764705882354
i135,i303,0.009411764705882354
i262,i135,0.009411764705882354
i507,i320,0.009411764705882354
i144,i45,0.009411764705882354
i304,i137,0.009411764705882354
i535,i507,0.009411764705882354
i75,i210,0.009411764705882354
i210,i440,0.009411764705882354
i299,i142,0.009411764705882354
i507,i303,0.009411764705882354
i210,i39,0.009411764705882354
i45,i531,0.009411764705882354
i236,i135,0.009411764705882354
i304,i284,0.009411764705882354
i304,i440,0.009411764705882354
i45,i556,0.009411764705882354
i135,i52,0.009411764705882354
i416,i135,0.009411764705882354
i169,i485,0.009411764705882354
i262,i507,0.009411764705882354
i89,i309,0.009411764705882354
i56,i142,0.009411764705882354
i142,i320,0.009411764705882354
i72,i210,0.009411764705882354
i142,i531,0.009411764705882354
